year,month,admin,category,commodity,price,usdprice
2019,2,Amanat Al Asimah,pulses and nuts,Beans (kidney red),712.5,2.8489
2019,2,Amanat Al Asimah,pulses and nuts,Beans (white),600.0,2.3991
2019,2,Amanat Al Asimah,pulses and nuts,Lentils,512.5,2.0492
2019,2,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",275.0,1.0996
2019,2,Amanat Al Asimah,vegetables and fruits,Onions,312.5,1.2495
2019,2,Amanat Al Asimah,vegetables and fruits,Tomatoes,487.5,1.9493
2019,3,Amanat Al Asimah,cereals and tubers,Millet,382.0,1.5274
2019,3,Amanat Al Asimah,cereals and tubers,Potatoes,400.0,1.5994
2019,3,Amanat Al Asimah,cereals and tubers,Rice (imported),800.0,3.1988
2019,3,Amanat Al Asimah,cereals and tubers,Sorghum,390.0,1.5594
2019,3,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,3,Amanat Al Asimah,cereals and tubers,Wheat flour,280.0,1.1196
2019,3,Amanat Al Asimah,"meat, fish and eggs",Eggs,60.0,0.2399
2019,3,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2019,3,Amanat Al Asimah,"meat, fish and eggs",Meat (chicken),1733.0,6.9294
2019,3,Amanat Al Asimah,"meat, fish and eggs",Meat (mutton),4833.0,19.3248
2019,3,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,3,Amanat Al Asimah,miscellaneous food,Sugar,300.0,1.1996
2019,3,Amanat Al Asimah,non-food,Exchange rate (unofficial),569.25,2.2761
2019,3,Amanat Al Asimah,non-food,Fuel (diesel),393.75,1.5744
2019,3,Amanat Al Asimah,non-food,Fuel (gas),3200.0,12.7952
2019,3,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),355.0,1.4195
2019,3,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,3,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,3,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,3,Amanat Al Asimah,oil and fats,Oil (vegetable),471.25,1.8843
2019,3,Amanat Al Asimah,pulses and nuts,Beans (kidney red),800.0,3.1988
2019,3,Amanat Al Asimah,pulses and nuts,Beans (white),600.0,2.3991
2019,3,Amanat Al Asimah,pulses and nuts,Lentils,500.0,1.9993
2019,3,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",325.0,1.2995
2019,3,Amanat Al Asimah,vegetables and fruits,Onions,325.0,1.2995
2019,3,Amanat Al Asimah,vegetables and fruits,Tomatoes,562.5,2.2492
2019,4,Amanat Al Asimah,cereals and tubers,Millet,379.0,1.5154
2019,4,Amanat Al Asimah,cereals and tubers,Potatoes,412.5,1.6494
2019,4,Amanat Al Asimah,cereals and tubers,Rice (imported),800.0,3.1988
2019,4,Amanat Al Asimah,cereals and tubers,Sorghum,427.0,1.7074
2019,4,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,4,Amanat Al Asimah,cereals and tubers,Wheat flour,280.0,1.1196
2019,4,Amanat Al Asimah,"meat, fish and eggs",Eggs,60.0,0.2399
2019,4,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2019,4,Amanat Al Asimah,"meat, fish and eggs",Meat (chicken),1683.0,6.7295
2019,4,Amanat Al Asimah,"meat, fish and eggs",Meat (mutton),4833.0,19.3248
2019,4,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,4,Amanat Al Asimah,miscellaneous food,Sugar,285.0,1.1396
2019,4,Amanat Al Asimah,non-food,Exchange rate (unofficial),511.0,2.0432
2019,4,Amanat Al Asimah,non-food,Fuel (diesel),638.75,2.554
2019,4,Amanat Al Asimah,non-food,Fuel (gas),3200.0,12.7952
2019,4,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),595.0,2.3791
2019,4,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,4,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,4,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,4,Amanat Al Asimah,oil and fats,Oil (vegetable),445.0,1.7793
2019,4,Amanat Al Asimah,pulses and nuts,Beans (kidney red),750.0,2.9989
2019,4,Amanat Al Asimah,pulses and nuts,Beans (white),475.0,1.8993
2019,4,Amanat Al Asimah,pulses and nuts,Lentils,500.0,1.9993
2019,4,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,4,Amanat Al Asimah,vegetables and fruits,Onions,250.0,0.9996
2019,4,Amanat Al Asimah,vegetables and fruits,Tomatoes,425.0,1.6994
2019,5,Amanat Al Asimah,cereals and tubers,Millet,393.0,1.5714
2019,5,Amanat Al Asimah,cereals and tubers,Potatoes,450.0,1.7993
2019,5,Amanat Al Asimah,cereals and tubers,Rice (imported),800.0,3.1988
2019,5,Amanat Al Asimah,cereals and tubers,Sorghum,452.0,1.8073
2019,5,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,5,Amanat Al Asimah,cereals and tubers,Wheat flour,257.5,1.0296
2019,5,Amanat Al Asimah,"meat, fish and eggs",Eggs,50.0,0.1999
2019,5,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2019,5,Amanat Al Asimah,"meat, fish and eggs",Meat (chicken),1533.0,6.1297
2019,5,Amanat Al Asimah,"meat, fish and eggs",Meat (mutton),4958.0,19.8246
2019,5,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,5,Amanat Al Asimah,miscellaneous food,Sugar,265.0,1.0596
2019,5,Amanat Al Asimah,non-food,Exchange rate (unofficial),532.25,2.1282
2019,5,Amanat Al Asimah,non-food,Fuel (diesel),430.0,1.7194
2019,5,Amanat Al Asimah,non-food,Fuel (gas),3200.0,12.7952
2019,5,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),365.0,1.4595
2019,5,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,5,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,5,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,5,Amanat Al Asimah,oil and fats,Oil (vegetable),465.0,1.8593
2019,5,Amanat Al Asimah,pulses and nuts,Beans (kidney red),750.0,2.9989
2019,5,Amanat Al Asimah,pulses and nuts,Beans (white),400.0,1.5994
2019,5,Amanat Al Asimah,pulses and nuts,Lentils,500.0,1.9993
2019,5,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,5,Amanat Al Asimah,vegetables and fruits,Onions,362.5,1.4495
2019,5,Amanat Al Asimah,vegetables and fruits,Tomatoes,750.0,2.9989
2019,6,Amanat Al Asimah,cereals and tubers,Potatoes,387.5,1.5494
2019,6,Amanat Al Asimah,cereals and tubers,Rice (imported),800.0,3.1988
2019,6,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,6,Amanat Al Asimah,cereals and tubers,Wheat flour,250.0,0.9996
2019,6,Amanat Al Asimah,"meat, fish and eggs",Eggs,50.0,0.1999
2019,6,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2019,6,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,6,Amanat Al Asimah,miscellaneous food,Sugar,272.5,1.0896
2019,6,Amanat Al Asimah,non-food,Exchange rate (unofficial),556.75,2.2262
2019,6,Amanat Al Asimah,non-food,Fuel (diesel),430.0,1.7194
2019,6,Amanat Al Asimah,non-food,Fuel (gas),3200.0,12.7952
2019,6,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),365.0,1.4595
2019,6,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,6,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,6,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,6,Amanat Al Asimah,oil and fats,Oil (vegetable),450.0,1.7993
2019,6,Amanat Al Asimah,pulses and nuts,Beans (kidney red),800.0,3.1988
2019,6,Amanat Al Asimah,pulses and nuts,Beans (white),500.0,1.9993
2019,6,Amanat Al Asimah,pulses and nuts,Lentils,475.0,1.8993
2019,6,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,6,Amanat Al Asimah,vegetables and fruits,Onions,300.0,1.1996
2019,6,Amanat Al Asimah,vegetables and fruits,Tomatoes,325.0,1.2995
2019,7,Amanat Al Asimah,cereals and tubers,Millet,403.0,1.6114
2019,7,Amanat Al Asimah,cereals and tubers,Potatoes,525.0,2.0992
2019,7,Amanat Al Asimah,cereals and tubers,Rice (imported),800.0,3.1988
2019,7,Amanat Al Asimah,cereals and tubers,Sorghum,450.0,1.7993
2019,7,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,7,Amanat Al Asimah,cereals and tubers,Wheat flour,280.0,1.1196
2019,7,Amanat Al Asimah,"meat, fish and eggs",Eggs,50.0,0.1999
2019,7,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2019,7,Amanat Al Asimah,"meat, fish and eggs",Meat (chicken),1555.0,6.2177
2019,7,Amanat Al Asimah,"meat, fish and eggs",Meat (mutton),5292.0,21.1601
2019,7,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,7,Amanat Al Asimah,miscellaneous food,Sugar,300.0,1.1996
2019,7,Amanat Al Asimah,non-food,Exchange rate (unofficial),569.5,2.2771
2019,7,Amanat Al Asimah,non-food,Fuel (diesel),430.0,1.7194
2019,7,Amanat Al Asimah,non-food,Fuel (gas),3200.0,12.7952
2019,7,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),365.0,1.4595
2019,7,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,7,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,7,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,7,Amanat Al Asimah,oil and fats,Oil (vegetable),550.0,2.1992
2019,7,Amanat Al Asimah,pulses and nuts,Beans (kidney red),800.0,3.1988
2019,7,Amanat Al Asimah,pulses and nuts,Beans (white),400.0,1.5994
2019,7,Amanat Al Asimah,pulses and nuts,Lentils,475.0,1.8993
2019,7,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,7,Amanat Al Asimah,vegetables and fruits,Onions,350.0,1.3995
2019,7,Amanat Al Asimah,vegetables and fruits,Tomatoes,637.5,2.549
2019,8,Amanat Al Asimah,cereals and tubers,Millet,448.0,1.7913
2019,8,Amanat Al Asimah,cereals and tubers,Potatoes,450.0,1.7993
2019,8,Amanat Al Asimah,cereals and tubers,Rice (imported),850.0,3.3987
2019,8,Amanat Al Asimah,cereals and tubers,Sorghum,473.0,1.8913
2019,8,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,8,Amanat Al Asimah,cereals and tubers,Wheat flour,280.0,1.1196
2019,8,Amanat Al Asimah,"meat, fish and eggs",Eggs,50.0,0.1999
2019,8,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",61250.0,244.9084
2019,8,Amanat Al Asimah,"meat, fish and eggs",Meat (chicken),1551.0,6.2017
2019,8,Amanat Al Asimah,"meat, fish and eggs",Meat (mutton),5208.0,20.8242
2019,8,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,8,Amanat Al Asimah,miscellaneous food,Sugar,300.0,1.1996
2019,8,Amanat Al Asimah,non-food,Exchange rate (unofficial),582.88,2.3306
2019,8,Amanat Al Asimah,non-food,Fuel (diesel),430.0,1.7194
2019,8,Amanat Al Asimah,non-food,Fuel (gas),3200.0,12.7952
2019,8,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),365.0,1.4595
2019,8,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,8,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,8,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,8,Amanat Al Asimah,oil and fats,Oil (vegetable),556.25,2.2242
2019,8,Amanat Al Asimah,pulses and nuts,Beans (kidney red),800.0,3.1988
2019,8,Amanat Al Asimah,pulses and nuts,Beans (white),525.0,2.0992
2019,8,Amanat Al Asimah,pulses and nuts,Lentils,350.0,1.3995
2019,8,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,8,Amanat Al Asimah,vegetables and fruits,Onions,375.0,1.4994
2019,8,Amanat Al Asimah,vegetables and fruits,Tomatoes,725.0,2.8989
2019,9,Amanat Al Asimah,cereals and tubers,Potatoes,425.0,1.6994
2019,9,Amanat Al Asimah,cereals and tubers,Rice (imported),900.0,3.5987
2019,9,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,9,Amanat Al Asimah,cereals and tubers,Wheat flour,257.5,1.0296
2019,9,Amanat Al Asimah,"meat, fish and eggs",Eggs,50.0,0.1999
2019,9,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",43750.0,174.9346
2019,9,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,9,Amanat Al Asimah,miscellaneous food,Sugar,295.0,1.1796
2019,9,Amanat Al Asimah,non-food,Exchange rate (unofficial),599.5,2.3971
2019,9,Amanat Al Asimah,non-food,Fuel (diesel),510.0,2.0392
2019,9,Amanat Al Asimah,non-food,Fuel (gas),5350.0,21.392
2019,9,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),423.75,1.6944
2019,9,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,9,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,9,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,9,Amanat Al Asimah,oil and fats,Oil (vegetable),552.5,2.2092
2019,9,Amanat Al Asimah,pulses and nuts,Beans (kidney red),800.0,3.1988
2019,9,Amanat Al Asimah,pulses and nuts,Beans (white),725.0,2.8989
2019,9,Amanat Al Asimah,pulses and nuts,Lentils,450.0,1.7993
2019,9,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,9,Amanat Al Asimah,vegetables and fruits,Onions,450.0,1.7993
2019,9,Amanat Al Asimah,vegetables and fruits,Tomatoes,625.0,2.4991
2019,10,Amanat Al Asimah,cereals and tubers,Potatoes,450.0,1.7993
2019,10,Amanat Al Asimah,cereals and tubers,Rice (imported),862.5,3.4487
2019,10,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,10,Amanat Al Asimah,cereals and tubers,Wheat flour,250.0,0.9996
2019,10,Amanat Al Asimah,"meat, fish and eggs",Eggs,49.17,0.1966
2019,10,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2019,10,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,10,Amanat Al Asimah,miscellaneous food,Sugar,290.0,1.1596
2019,10,Amanat Al Asimah,non-food,Exchange rate (unofficial),584.75,2.3381
2019,10,Amanat Al Asimah,non-food,Fuel (diesel),622.5,2.4891
2019,10,Amanat Al Asimah,non-food,Fuel (gas),5525.0,22.0917
2019,10,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),436.25,1.7443
2019,10,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,10,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,10,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,10,Amanat Al Asimah,oil and fats,Oil (vegetable),542.5,2.1692
2019,10,Amanat Al Asimah,pulses and nuts,Beans (kidney red),800.0,3.1988
2019,10,Amanat Al Asimah,pulses and nuts,Beans (white),450.0,1.7993
2019,10,Amanat Al Asimah,pulses and nuts,Lentils,500.0,1.9993
2019,10,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,10,Amanat Al Asimah,vegetables and fruits,Onions,437.5,1.7493
2019,10,Amanat Al Asimah,vegetables and fruits,Tomatoes,550.0,2.1992
2019,11,Amanat Al Asimah,cereals and tubers,Potatoes,437.5,1.7493
2019,11,Amanat Al Asimah,cereals and tubers,Rice (imported),787.5,3.1488
2019,11,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,11,Amanat Al Asimah,cereals and tubers,Wheat flour,265.0,1.0596
2019,11,Amanat Al Asimah,"meat, fish and eggs",Eggs,50.83,0.2033
2019,11,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2019,11,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,11,Amanat Al Asimah,miscellaneous food,Sugar,280.0,1.1196
2019,11,Amanat Al Asimah,non-food,Exchange rate (unofficial),563.75,2.2542
2019,11,Amanat Al Asimah,non-food,Fuel (diesel),395.0,1.5794
2019,11,Amanat Al Asimah,non-food,Fuel (gas),3950.0,15.7941
2019,11,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),365.0,1.4595
2019,11,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,11,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,11,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,11,Amanat Al Asimah,oil and fats,Oil (vegetable),541.25,2.1642
2019,11,Amanat Al Asimah,pulses and nuts,Beans (kidney red),800.0,3.1988
2019,11,Amanat Al Asimah,pulses and nuts,Beans (white),400.0,1.5994
2019,11,Amanat Al Asimah,pulses and nuts,Lentils,487.5,1.9493
2019,11,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,11,Amanat Al Asimah,vegetables and fruits,Onions,475.0,1.8993
2019,11,Amanat Al Asimah,vegetables and fruits,Tomatoes,475.0,1.8993
2019,12,Amanat Al Asimah,cereals and tubers,Potatoes,325.0,1.2995
2019,12,Amanat Al Asimah,cereals and tubers,Rice (imported),750.0,2.9989
2019,12,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2019,12,Amanat Al Asimah,cereals and tubers,Wheat flour,250.0,0.9996
2019,12,Amanat Al Asimah,"meat, fish and eggs",Eggs,60.0,0.2399
2019,12,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2019,12,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2019,12,Amanat Al Asimah,miscellaneous food,Sugar,280.0,1.1196
2019,12,Amanat Al Asimah,non-food,Exchange rate (unofficial),585.25,2.3401
2019,12,Amanat Al Asimah,non-food,Fuel (diesel),395.0,1.5794
2019,12,Amanat Al Asimah,non-food,Fuel (gas),3925.0,15.6941
2019,12,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),365.0,1.4595
2019,12,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2019,12,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2019,12,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2019,12,Amanat Al Asimah,oil and fats,Oil (vegetable),545.0,2.1792
2019,12,Amanat Al Asimah,pulses and nuts,Beans (kidney red),950.0,3.7986
2019,12,Amanat Al Asimah,pulses and nuts,Beans (white),475.0,1.8993
2019,12,Amanat Al Asimah,pulses and nuts,Lentils,450.0,1.7993
2019,12,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2019,12,Amanat Al Asimah,vegetables and fruits,Onions,412.5,1.6494
2019,12,Amanat Al Asimah,vegetables and fruits,Tomatoes,287.5,1.1496
2020,1,Amanat Al Asimah,cereals and tubers,Millet,459.0,1.8353
2020,1,Amanat Al Asimah,cereals and tubers,Potatoes,275.0,1.0996
2020,1,Amanat Al Asimah,cereals and tubers,Rice (imported),800.0,3.1988
2020,1,Amanat Al Asimah,cereals and tubers,Sorghum,502.0,2.0072
2020,1,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2020,1,Amanat Al Asimah,cereals and tubers,Wheat flour,262.5,1.0496
2020,1,Amanat Al Asimah,"meat, fish and eggs",Eggs,60.0,0.2399
2020,1,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2020,1,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2020,1,Amanat Al Asimah,miscellaneous food,Sugar,280.0,1.1196
2020,1,Amanat Al Asimah,non-food,Exchange rate (unofficial),585.0,2.3391
2020,1,Amanat Al Asimah,non-food,Fuel (diesel),403.75,1.6144
2020,1,Amanat Al Asimah,non-food,Fuel (gas),4000.0,15.994
2020,1,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),365.0,1.4595
2020,1,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2020,1,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2020,1,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2020,1,Amanat Al Asimah,oil and fats,Oil (vegetable),545.0,2.1792
2020,1,Amanat Al Asimah,pulses and nuts,Beans (kidney red),950.0,3.7986
2020,1,Amanat Al Asimah,pulses and nuts,Beans (white),500.0,1.9993
2020,1,Amanat Al Asimah,pulses and nuts,Lentils,487.5,1.9493
2020,1,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",400.0,1.5994
2020,1,Amanat Al Asimah,vegetables and fruits,Onions,500.0,1.9993
2020,1,Amanat Al Asimah,vegetables and fruits,Tomatoes,362.5,1.4495
2020,2,Amanat Al Asimah,cereals and tubers,Millet,438.0,1.7513
2020,2,Amanat Al Asimah,cereals and tubers,Potatoes,475.0,1.8993
2020,2,Amanat Al Asimah,cereals and tubers,Rice (imported),800.0,3.1988
2020,2,Amanat Al Asimah,cereals and tubers,Sorghum,453.0,1.8113
2020,2,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2020,2,Amanat Al Asimah,cereals and tubers,Wheat flour,300.0,1.1996
2020,2,Amanat Al Asimah,"meat, fish and eggs",Eggs,60.0,0.2399
2020,2,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2020,2,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2020,2,Amanat Al Asimah,miscellaneous food,Sugar,280.0,1.1196
2020,2,Amanat Al Asimah,non-food,Exchange rate (unofficial),594.25,2.3761
2020,2,Amanat Al Asimah,non-food,Fuel (diesel),430.0,1.7194
2020,2,Amanat Al Asimah,non-food,Fuel (gas),4000.0,15.994
2020,2,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),365.0,1.4595
2020,2,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2020,2,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2020,2,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
2020,2,Amanat Al Asimah,oil and fats,Oil (vegetable),545.0,2.1792
2020,2,Amanat Al Asimah,pulses and nuts,Beans (kidney red),875.0,3.4987
2020,2,Amanat Al Asimah,pulses and nuts,Beans (white),500.0,1.9993
2020,2,Amanat Al Asimah,pulses and nuts,Lentils,487.5,1.9493
2020,2,Amanat Al Asimah,pulses and nuts,"Peas (yellow, split)",325.0,1.2995
2020,2,Amanat Al Asimah,vegetables and fruits,Onions,500.0,1.9993
2020,2,Amanat Al Asimah,vegetables and fruits,Tomatoes,262.5,1.0496
2020,3,Amanat Al Asimah,cereals and tubers,Millet,429.0,1.7154
2020,3,Amanat Al Asimah,cereals and tubers,Potatoes,500.0,1.9993
2020,3,Amanat Al Asimah,cereals and tubers,Rice (imported),887.5,3.5487
2020,3,Amanat Al Asimah,cereals and tubers,Sorghum,466.0,1.8633
2020,3,Amanat Al Asimah,cereals and tubers,Wheat,250.0,0.9996
2020,3,Amanat Al Asimah,cereals and tubers,Wheat flour,300.0,1.1996
2020,3,Amanat Al Asimah,"meat, fish and eggs",Eggs,60.0,0.2399
2020,3,Amanat Al Asimah,"meat, fish and eggs","Livestock (sheep, two-year-old male)",40000.0,159.9402
2020,3,Amanat Al Asimah,miscellaneous food,Salt,100.0,0.3999
2020,3,Amanat Al Asimah,miscellaneous food,Sugar,337.5,1.3495
2020,3,Amanat Al Asimah,non-food,Exchange rate (unofficial),596.5,2.3851
2020,3,Amanat Al Asimah,non-food,Fuel (diesel),430.0,1.7194
2020,3,Amanat Al Asimah,non-food,Fuel (gas),4000.0,15.994
2020,3,Amanat Al Asimah,non-food,Fuel (petrol-gasoline),365.0,1.4595
2020,3,Amanat Al Asimah,non-food,Milling cost (wheat),1000.0,3.9985
2020,3,Amanat Al Asimah,non-food,Wage (non-qualified labour),4000.0,15.994
2020,3,Amanat Al Asimah,non-food,Wage (qualified labour),8000.0,31.988
